INSERT INTO Customer (Id, SSN, Name, Address, Phone) Values (1, '145608290', 'Antonia Arletta', '868 Canterbury Drive', '7549978951');
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8973108708', 'MASTERCARD', 158152, true, 93309);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2458213953', 'AMEX', 47476, true, 1682);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5083163870', 'DISCOVER', 74341, true, 65979);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2137025494', 'AMEX', 42283, false, 14966);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0789144059', 'MASTERCARD', 94066, true, 48133);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1211554076', 'MASTERCARD', 73575, false, 6627);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6444051460', 'VISA', 51240, true, 35765);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6044079391', 'MASTERCARD', 99675, true, 69051);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2254543183', 'VISA', 80984, true, 23153);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6713286446', 'MASTERCARD', 78417, false, 11943);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1513913455', 'MASTERCARD', 103339, true, 35021);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1788333307', 'VISA', 98923, true, 90274);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2044101677', 'VISA', 93942, true, 92383);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8172550070', 'MASTERCARD', 117308, false, 39802);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8522309691', 'VISA', 134849, true, 74927);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1190313296', 'DISCOVER', 116572, false, 87774);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5729177740', 'AMEX', 72485, true, 57752);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('7853113095', 'VISA', 129054, false, 44782);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3067274260', 'VISA', 162211, false, 87060);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6057322052', 'VISA', 96787, true, 44012);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9824258433', 'VISA', 50330, true, 18140);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3068631372', 'DISCOVER', 100690, true, 76235);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('4488558991', 'AMEX', 134356, false, 69500);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9730325472', 'VISA', 164027, true, 72921);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2784616857', 'MASTERCARD', 51182, true, 49488);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3116456142', 'DISCOVER', 28656, false, 15705);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0382780763', 'DISCOVER', 170309, false, 86018);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2565562700', 'AMEX', 114561, true, 98217);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0917865387', 'DISCOVER', 115590, false, 36247);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9251038491', 'MASTERCARD', 103766, true, 35888);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1488320303', 'MASTERCARD', 103992, true, 71084);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9419344651', 'AMEX', 39218, true, 10876);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2617598343', 'VISA', 73654, false, 19378);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('7929235165', 'DISCOVER', 97307, true, 52613);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8495232396', 'AMEX', 76056, true, 18424);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('4293430634', 'DISCOVER', 179682, true, 89743);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('7106408015', 'MASTERCARD', 128436, true, 51146);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3028685397', 'AMEX', 75624, true, 66335);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5634488066', 'AMEX', 62579, true, 55857);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2514919313', 'MASTERCARD', 170696, false, 94277);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5942268856', 'AMEX', 164930, false, 71945);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6060226965', 'AMEX', 20526, false, 14618);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6952990987', 'AMEX', 80510, false, 34163);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3035076131', 'VISA', 70506, true, 63395);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8885950060', 'MASTERCARD', 49409, false, 49377);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('4140363031', 'AMEX', 82853, false, 82093);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1084277524', 'VISA', 159651, false, 82695);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2314765367', 'DISCOVER', 131889, true, 79415);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8087356692', 'DISCOVER', 134031, true, 44843);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0890348120', 'VISA', 46560, true, 39383);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8302750360', 'MASTERCARD', 21069, false, 9484);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0482072322', 'AMEX', 116129, false, 81082);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9808374426', 'DISCOVER', 131499, true, 97841);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8557210934', 'VISA', 30653, true, 7465);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('4513805363', 'VISA', 51747, true, 48568);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5841382041', 'AMEX', 102248, true, 34644);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3983672024', 'DISCOVER', 74672, true, 43257);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2182599578', 'DISCOVER', 106321, false, 68972);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3800395109', 'DISCOVER', 115339, false, 82275);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0854619197', 'MASTERCARD', 193872, true, 96988);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5655527780', 'VISA', 25924, false, 1829);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6416777554', 'MASTERCARD', 156607, true, 72898);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9302853971', 'VISA', 188857, true, 91199);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8358449547', 'AMEX', 76053, false, 29801);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1994725706', 'DISCOVER', 51123, false, 9064);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5262601126', 'DISCOVER', 55978, false, 4216);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1682239812', 'DISCOVER', 65153, true, 9604);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5385301001', 'VISA', 124405, true, 48750);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6065344429', 'MASTERCARD', 123067, true, 72815);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0347673357', 'DISCOVER', 97101, false, 14860);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6268721747', 'MASTERCARD', 111017, true, 88985);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1637291818', 'AMEX', 18881, false, 16656);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('4558097037', 'DISCOVER', 169218, true, 74761);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3634690310', 'AMEX', 42217, true, 37597);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1485690851', 'MASTERCARD', 120755, true, 97527);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6201805223', 'AMEX', 64553, false, 14662);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2749155676', 'DISCOVER', 128573, false, 56023);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8831370846', 'AMEX', 126408, true, 29228);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2183918050', 'MASTERCARD', 55071, true, 8188);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3027030339', 'AMEX', 71725, false, 50362);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8566204927', 'DISCOVER', 132531, false, 52156);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5860407721', 'AMEX', 90144, false, 14646);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1809748892', 'AMEX', 105126, false, 53155);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6428854242', 'DISCOVER', 97733, false, 86887);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8725114338', 'DISCOVER', 74587, true, 67744);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6558546395', 'MASTERCARD', 68422, true, 28197);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('4091881144', 'VISA', 71579, false, 47388);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9589929876', 'MASTERCARD', 2767, false, 1930);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9085097811', 'AMEX', 83699, false, 5831);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2290627389', 'AMEX', 113855, false, 73857);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2847232265', 'MASTERCARD', 98487, true, 9001);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('4421964874', 'VISA', 22064, false, 10688);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6899255612', 'AMEX', 166172, false, 92434);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('4094321735', 'VISA', 81056, false, 50698);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3562127524', 'DISCOVER', 51889, false, 29207);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9662138287', 'DISCOVER', 106813, false, 11717);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3953296182', 'VISA', 130908, false, 61361);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('7041497074', 'VISA', 49653, false, 15117);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9224958245', 'AMEX', 82933, true, 69573);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0497107630', 'VISA', 136123, true, 39674);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('4555750450', 'AMEX', 162859, true, 89570);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1474769350', 'AMEX', 113287, true, 76339);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8131567225', 'AMEX', 165363, true, 89293);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8116083682', 'MASTERCARD', 52382, false, 33932);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1004237587', 'DISCOVER', 159529, true, 98309);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('4922332583', 'DISCOVER', 111929, false, 46649);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('4470635935', 'VISA', 47247, true, 30251);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('7631040864', 'VISA', 122368, false, 57061);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0119896726', 'VISA', 95372, true, 60270);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3604496358', 'DISCOVER', 134866, true, 92858);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8306429357', 'DISCOVER', 106754, false, 12570);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0999052159', 'DISCOVER', 76447, false, 22149);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0988926454', 'DISCOVER', 128922, false, 77982);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1329556971', 'AMEX', 71694, true, 60476);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3996311317', 'VISA', 51855, false, 18417);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8822311918', 'MASTERCARD', 28204, true, 12951);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5619797231', 'VISA', 117502, true, 23688);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1475075604', 'AMEX', 138673, true, 67087);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8248612193', 'AMEX', 153753, false, 66761);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1894938576', 'MASTERCARD', 26843, false, 5851);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9912389033', 'MASTERCARD', 154372, false, 55945);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3221970261', 'VISA', 157769, true, 86395);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0839110916', 'MASTERCARD', 53941, false, 6858);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('7760496213', 'MASTERCARD', 44718, true, 27623);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6108700082', 'MASTERCARD', 93127, true, 53160);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5275136574', 'MASTERCARD', 115744, true, 69441);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('7466720314', 'AMEX', 134671, false, 83164);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9107124106', 'AMEX', 52319, false, 7973);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2839517798', 'DISCOVER', 74216, false, 29319);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1207545861', 'DISCOVER', 80633, true, 74469);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2541324287', 'VISA', 92724, false, 49431);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6349665168', 'AMEX', 83063, false, 10843);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8123909154', 'VISA', 118414, false, 22131);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('7611932428', 'MASTERCARD', 2943, true, 1918);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8824014098', 'MASTERCARD', 106298, false, 34707);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('7273174773', 'VISA', 140250, false, 53472);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1620303010', 'DISCOVER', 102093, false, 68824);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0128809965', 'DISCOVER', 78928, false, 56039);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8843840887', 'VISA', 134879, false, 88992);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3365396381', 'VISA', 48495, false, 47185);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6575614270', 'MASTERCARD', 79145, true, 9834);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6167891126', 'DISCOVER', 103286, true, 79610);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8739529202', 'DISCOVER', 141909, false, 61259);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0036308467', 'DISCOVER', 102014, true, 18908);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5489224290', 'DISCOVER', 164373, false, 85603);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5703230560', 'DISCOVER', 88607, true, 33239);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6018853528', 'VISA', 180131, true, 87599);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0002974416', 'MASTERCARD', 112079, true, 97376);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5012695649', 'DISCOVER', 43231, false, 16747);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1080391323', 'MASTERCARD', 78936, true, 15738);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3378144095', 'MASTERCARD', 129423, false, 92210);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8242502636', 'AMEX', 106012, false, 73042);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3997907174', 'AMEX', 122728, false, 82803);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8882752005', 'MASTERCARD', 134767, false, 47045);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1385669683', 'DISCOVER', 126987, true, 28968);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5780691836', 'MASTERCARD', 80037, true, 65646);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2698046887', 'MASTERCARD', 88355, true, 39806);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0814750383', 'VISA', 116847, true, 60199);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8025165408', 'MASTERCARD', 79724, true, 16317);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6714143999', 'DISCOVER', 158352, false, 58448);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('7171493307', 'MASTERCARD', 81870, true, 41926);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('7526511107', 'VISA', 146103, false, 73822);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('7986467102', 'MASTERCARD', 98639, true, 43206);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6784968033', 'AMEX', 160760, false, 83102);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6082218525', 'DISCOVER', 64791, true, 57390);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1901960248', 'AMEX', 67056, true, 41625);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0354920434', 'AMEX', 145137, true, 48817);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8818038210', 'AMEX', 131190, true, 64145);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6912463446', 'MASTERCARD', 182438, true, 93943);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1446347653', 'VISA', 92047, true, 395);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('7413880260', 'MASTERCARD', 29016, false, 3804);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5156256976', 'VISA', 129477, true, 57113);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0506382686', 'DISCOVER', 93367, false, 74063);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6129401622', 'AMEX', 153643, true, 62964);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6006881440', 'DISCOVER', 48058, true, 45800);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9192246546', 'MASTERCARD', 138721, true, 39236);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8715684966', 'MASTERCARD', 79043, true, 25176);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3830533504', 'MASTERCARD', 42545, false, 27639);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1952401158', 'AMEX', 108994, false, 46896);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8168517415', 'DISCOVER', 90578, false, 36717);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9325198265', 'MASTERCARD', 98593, false, 75098);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8521810743', 'AMEX', 58347, false, 574);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('7590708223', 'MASTERCARD', 19746, false, 15856);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2053118622', 'MASTERCARD', 160832, false, 97573);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5576125304', 'VISA', 103474, false, 67944);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5976958268', 'MASTERCARD', 150504, true, 52577);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2925719448', 'VISA', 92758, false, 62784);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8602162938', 'VISA', 137587, false, 44029);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9076691444', 'VISA', 76933, true, 40743);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2400081764', 'VISA', 76827, true, 56828);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0367551651', 'VISA', 149260, false, 78980);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3413162339', 'MASTERCARD', 114411, true, 63430);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8020678297', 'AMEX', 113050, true, 25974);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6454604329', 'MASTERCARD', 156882, false, 78998);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2572329051', 'AMEX', 64330, true, 9729);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3984995304', 'MASTERCARD', 110806, false, 21685);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8905007768', 'AMEX', 100256, false, 70280);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2667029828', 'DISCOVER', 47593, true, 16246);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3768063783', 'DISCOVER', 42566, false, 22745);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9863658401', 'VISA', 72307, true, 8195);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8456684264', 'DISCOVER', 124140, true, 84580);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1167297352', 'AMEX', 18445, true, 6590);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6012536439', 'MASTERCARD', 64246, false, 10);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6825465564', 'MASTERCARD', 52600, true, 46284);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5468281447', 'AMEX', 154410, false, 65822);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8004891007', 'MASTERCARD', 153581, false, 55127);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0977441787', 'MASTERCARD', 91790, false, 5744);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6721636237', 'VISA', 29954, true, 28078);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8868822915', 'VISA', 130827, false, 55603);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0649168211', 'AMEX', 58173, true, 48587);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8797681745', 'VISA', 76388, false, 8241);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6769954869', 'VISA', 60352, true, 57857);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('4121190872', 'VISA', 112984, false, 25898);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2054222914', 'VISA', 96393, true, 54712);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9506572419', 'DISCOVER', 154631, true, 58295);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6701994401', 'AMEX', 19642, true, 12830);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('4088977998', 'MASTERCARD', 8745, true, 7126);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('6877644755', 'AMEX', 38330, true, 27936);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0010220919', 'MASTERCARD', 74980, false, 51966);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3603037398', 'MASTERCARD', 137059, false, 55344);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('7977144820', 'MASTERCARD', 146213, true, 98794);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('3948280263', 'MASTERCARD', 143195, false, 67854);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9729403116', 'MASTERCARD', 43933, true, 30409);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('2178400672', 'MASTERCARD', 72456, false, 55487);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('1315937682', 'VISA', 104053, true, 27944);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('9859657238', 'DISCOVER', 56175, false, 1971);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0287909059', 'MASTERCARD', 131725, false, 94504);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('8828420131', 'DISCOVER', 39598, true, 8093);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('0789899412', 'DISCOVER', 65028, false, 45653);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('4437606095', 'DISCOVER', 146254, true, 89201);
INSERT INTO CreditCard (Number, Type, cclimit, isActive, Balance) Values ('5494327477', 'AMEX', 127405, false, 37026);
